"Ac-No","Name","sTime","Verify Mode","Machine","formattedDate"
210007,210007,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
201708,201708,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
142617,142617,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
205878,205878,"17/11/2024 7:47 AM",FP/PW/RF/FACE,3,"17/11/2024 07:47:00"
101964,101964,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
210005,210005,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
184472,184472,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
101919,101919,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
153872,153872,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
206214,206214,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
101848,101848,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
101719,101719,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
101494,101494,"17/11/2024 7:49 AM",FP/PW/RF/FACE,3,"17/11/2024 07:49:00"
101347,101347,"17/11/2024 7:50 AM",FP/PW/RF/FACE,3,"17/11/2024 07:50:00"
199860,199860,"17/11/2024 7:50 AM",FP/PW/RF/FACE,3,"17/11/2024 07:50:00"
100219,100219,"17/11/2024 7:50 AM",FP/PW/RF/FACE,3,"17/11/2024 07:50:00"
205316,205316,"17/11/2024 7:52 AM",FP/PW/RF/FACE,3,"17/11/2024 07:52:00"
101495,101495,"17/11/2024 7:52 AM",FP/PW/RF/FACE,3,"17/11/2024 07:52:00"
203210,203210,"17/11/2024 7:53 AM",FP/PW/RF/FACE,3,"17/11/2024 07:53:00"
195383,195383,"17/11/2024 7:54 AM",FP/PW/RF/FACE,3,"17/11/2024 07:54:00"
120745,120745,"17/11/2024 7:55 AM",FP/PW/RF/FACE,3,"17/11/2024 07:55:00"
146462,146462,"17/11/2024 7:59 AM",FP/PW/RF/FACE,3,"17/11/2024 07:59:00"
210006,210006,"17/11/2024 8:03 AM",FP/PW/RF/FACE,3,"17/11/2024 08:03:00"
198873,198873,"17/11/2024 8:06 AM",FP/PW/RF/FACE,3,"17/11/2024 08:06:00"
202921,202921,"17/11/2024 8:28 AM",FP/PW/RF/FACE,3,"17/11/2024 08:28:00"
199723,199723,"17/11/2024 8:41 AM",FP/PW/RF/FACE,3,"17/11/2024 08:41:00"
158382,158382,"17/11/2024 11:17 AM",FP/PW/RF/FACE,3,"17/11/2024 11:17:00"
101130,101130,"18/11/2024 6:31 AM",FP/PW/RF/FACE,3,"18/11/2024 06:31:00"
101781,101781,"18/11/2024 6:34 AM",FP/PW/RF/FACE,3,"18/11/2024 06:34:00"
205412,205412,"18/11/2024 7:42 AM",FP/PW/RF/FACE,3,"18/11/2024 07:42:00"
146677,146677,"18/11/2024 7:42 AM",FP/PW/RF/FACE,3,"18/11/2024 07:42:00"
101907,101907,"18/11/2024 7:42 AM",FP/PW/RF/FACE,3,"18/11/2024 07:42:00"
167253,167253,"18/11/2024 7:42 AM",FP/PW/RF/FACE,3,"18/11/2024 07:42:00"
210008,210008,"18/11/2024 7:43 AM",FP/PW/RF/FACE,3,"18/11/2024 07:43:00"
210001,210001,"18/11/2024 7:44 AM",FP/PW/RF/FACE,3,"18/11/2024 07:44:00"
101829,101829,"18/11/2024 7:44 AM",FP/PW/RF/FACE,3,"18/11/2024 07:44:00"
199683,199683,"18/11/2024 7:45 AM",FP/PW/RF/FACE,3,"18/11/2024 07:45:00"
101800,101800,"18/11/2024 7:45 AM",FP/PW/RF/FACE,3,"18/11/2024 07:45:00"
205879,205879,"18/11/2024 7:45 AM",FP/PW/RF/FACE,3,"18/11/2024 07:45:00"
204010,204010,"18/11/2024 7:47 AM",FP/PW/RF/FACE,3,"18/11/2024 07:47:00"
205316,205316,"18/11/2024 7:48 AM",FP/PW/RF/FACE,3,"18/11/2024 07:48:00"
101887,101887,"18/11/2024 7:49 AM",FP/PW/RF/FACE,3,"18/11/2024 07:49:00"
101855,101855,"18/11/2024 7:49 AM",FP/PW/RF/FACE,3,"18/11/2024 07:49:00"
197006,197006,"18/11/2024 7:49 AM",FP/PW/RF/FACE,3,"18/11/2024 07:49:00"
201703,201703,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
205386,205386,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
101041,101041,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
197608,197608,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
125375,125375,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
101600,101600,"18/11/2024 7:51 AM",FP/PW/RF/FACE,3,"18/11/2024 07:51:00"
101853,101853,"18/11/2024 7:52 AM",FP/PW/RF/FACE,3,"18/11/2024 07:52:00"
101754,101754,"18/11/2024 7:52 AM",FP/PW/RF/FACE,3,"18/11/2024 07:52:00"
128063,128063,"18/11/2024 7:52 AM",FP/PW/RF/FACE,3,"18/11/2024 07:52:00"
128972,128972,"18/11/2024 7:52 AM",FP/PW/RF/FACE,3,"18/11/2024 07:52:00"
191973,191973,"18/11/2024 7:53 AM",FP/PW/RF/FACE,3,"18/11/2024 07:53:00"
100222,100222,"18/11/2024 7:53 AM",FP/PW/RF/FACE,3,"18/11/2024 07:53:00"
101719,101719,"18/11/2024 7:54 AM",FP/PW/RF/FACE,3,"18/11/2024 07:54:00"
197310,197310,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
101909,101909,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
187148,187148,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
187247,187247,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
125379,125379,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
100975,100975,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
109291,109291,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
210009,210009,"18/11/2024 7:56 AM",FP/PW/RF/FACE,3,"18/11/2024 07:56:00"
101941,101941,"18/11/2024 7:57 AM",FP/PW/RF/FACE,3,"18/11/2024 07:57:00"
199860,199860,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
197553,197553,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
205315,205315,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
101919,101919,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
197004,197004,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
168338,168338,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
205878,205878,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
153872,153872,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
100219,100219,"18/11/2024 7:58 AM",FP/PW/RF/FACE,3,"18/11/2024 07:58:00"
148119,148119,"18/11/2024 7:59 AM",FP/PW/RF/FACE,3,"18/11/2024 07:59:00"
101235,101235,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
201706,201706,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
100893,100893,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
210010,210010,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
118820,118820,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
101848,101848,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
210006,210006,"18/11/2024 8:00 AM",FP/PW/RF/FACE,3,"18/11/2024 08:00:00"
184472,184472,"18/11/2024 8:01 AM",FP/PW/RF/FACE,3,"18/11/2024 08:01:00"
142617,142617,"18/11/2024 8:01 AM",FP/PW/RF/FACE,3,"18/11/2024 08:01:00"
210007,210007,"18/11/2024 8:02 AM",FP/PW/RF/FACE,3,"18/11/2024 08:02:00"
210005,210005,"18/11/2024 8:02 AM",FP/PW/RF/FACE,3,"18/11/2024 08:02:00"
100926,100926,"18/11/2024 8:02 AM",FP/PW/RF/FACE,3,"18/11/2024 08:02:00"
201708,201708,"18/11/2024 8:02 AM",FP/PW/RF/FACE,3,"18/11/2024 08:02:00"
203210,203210,"18/11/2024 8:02 AM",FP/PW/RF/FACE,3,"18/11/2024 08:02:00"
101494,101494,"18/11/2024 8:03 AM",FP/PW/RF/FACE,3,"18/11/2024 08:03:00"
125383,125383,"18/11/2024 8:04 AM",FP/PW/RF/FACE,3,"18/11/2024 08:04:00"
146462,146462,"18/11/2024 8:04 AM",FP/PW/RF/FACE,3,"18/11/2024 08:04:00"
101964,101964,"18/11/2024 8:05 AM",FP/PW/RF/FACE,3,"18/11/2024 08:05:00"
101347,101347,"18/11/2024 8:06 AM",FP/PW/RF/FACE,3,"18/11/2024 08:06:00"
101495,101495,"18/11/2024 8:07 AM",FP/PW/RF/FACE,3,"18/11/2024 08:07:00"
101908,101908,"18/11/2024 8:07 AM",FP/PW/RF/FACE,3,"18/11/2024 08:07:00"
206214,206214,"18/11/2024 8:07 AM",FP/PW/RF/FACE,3,"18/11/2024 08:07:00"
195383,195383,"18/11/2024 8:14 AM",FP/PW/RF/FACE,3,"18/11/2024 08:14:00"
120745,120745,"18/11/2024 8:16 AM",FP/PW/RF/FACE,3,"18/11/2024 08:16:00"
202913,202913,"18/11/2024 8:33 AM",FP/PW/RF/FACE,3,"18/11/2024 08:33:00"
201707,201707,"18/11/2024 10:35 AM",FP/PW/RF/FACE,3,"18/11/2024 10:35:00"
101130,101130,"19/11/2024 6:55 AM",FP/PW/RF/FACE,3,"19/11/2024 06:55:00"
101781,101781,"19/11/2024 6:56 AM",FP/PW/RF/FACE,3,"19/11/2024 06:56:00"
125379,125379,"19/11/2024 7:47 AM",FP/PW/RF/FACE,3,"19/11/2024 07:47:00"
205386,205386,"19/11/2024 7:47 AM",FP/PW/RF/FACE,3,"19/11/2024 07:47:00"
205412,205412,"19/11/2024 7:47 AM",FP/PW/RF/FACE,3,"19/11/2024 07:47:00"
101800,101800,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
199683,199683,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
101907,101907,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
167253,167253,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
205879,205879,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
210008,210008,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
100926,100926,"19/11/2024 7:48 AM",FP/PW/RF/FACE,3,"19/11/2024 07:48:00"
101600,101600,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
201706,201706,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
101964,101964,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
128063,128063,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
146677,146677,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
100975,100975,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
210006,210006,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
197006,197006,"19/11/2024 7:49 AM",FP/PW/RF/FACE,3,"19/11/2024 07:49:00"
210005,210005,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
101855,101855,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
101887,101887,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
168338,168338,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
118820,118820,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
117912,117912,"19/11/2024 7:51 AM",FP/PW/RF/FACE,3,"19/11/2024 07:51:00"
128972,128972,"19/11/2024 7:52 AM",FP/PW/RF/FACE,3,"19/11/2024 07:52:00"
197608,197608,"19/11/2024 7:52 AM",FP/PW/RF/FACE,3,"19/11/2024 07:52:00"
101235,101235,"19/11/2024 7:52 AM",FP/PW/RF/FACE,3,"19/11/2024 07:52:00"
187247,187247,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
197310,197310,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
125376,125376,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
125375,125375,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
203210,203210,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
101495,101495,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
101829,101829,"19/11/2024 7:53 AM",FP/PW/RF/FACE,3,"19/11/2024 07:53:00"
101853,101853,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
197004,197004,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
101941,101941,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
191973,191973,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
101719,101719,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
101041,101041,"19/11/2024 7:54 AM",FP/PW/RF/FACE,3,"19/11/2024 07:54:00"
204010,204010,"19/11/2024 7:55 AM",FP/PW/RF/FACE,3,"19/11/2024 07:55:00"
101909,101909,"19/11/2024 7:55 AM",FP/PW/RF/FACE,3,"19/11/2024 07:55:00"
101848,101848,"19/11/2024 7:55 AM",FP/PW/RF/FACE,3,"19/11/2024 07:55:00"
197553,197553,"19/11/2024 7:55 AM",FP/PW/RF/FACE,3,"19/11/2024 07:55:00"
142617,142617,"19/11/2024 7:57 AM",FP/PW/RF/FACE,3,"19/11/2024 07:57:00"
101908,101908,"19/11/2024 7:57 AM",FP/PW/RF/FACE,3,"19/11/2024 07:57:00"
205878,205878,"19/11/2024 7:57 AM",FP/PW/RF/FACE,3,"19/11/2024 07:57:00"
210009,210009,"19/11/2024 7:57 AM",FP/PW/RF/FACE,3,"19/11/2024 07:57:00"
205315,205315,"19/11/2024 7:57 AM",FP/PW/RF/FACE,3,"19/11/2024 07:57:00"
210001,210001,"19/11/2024 7:58 AM",FP/PW/RF/FACE,3,"19/11/2024 07:58:00"
187148,187148,"19/11/2024 7:58 AM",FP/PW/RF/FACE,3,"19/11/2024 07:58:00"
101919,101919,"19/11/2024 7:58 AM",FP/PW/RF/FACE,3,"19/11/2024 07:58:00"
210007,210007,"19/11/2024 7:59 AM",FP/PW/RF/FACE,3,"19/11/2024 07:59:00"
201708,201708,"19/11/2024 7:59 AM",FP/PW/RF/FACE,3,"19/11/2024 07:59:00"
100893,100893,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
210010,210010,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
100219,100219,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
101494,101494,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
184472,184472,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
201707,201707,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
153872,153872,"19/11/2024 8:00 AM",FP/PW/RF/FACE,3,"19/11/2024 08:00:00"
199860,199860,"19/11/2024 8:01 AM",FP/PW/RF/FACE,3,"19/11/2024 08:01:00"
148119,148119,"19/11/2024 8:02 AM",FP/PW/RF/FACE,3,"19/11/2024 08:02:00"
101754,101754,"19/11/2024 8:02 AM",FP/PW/RF/FACE,3,"19/11/2024 08:02:00"
109291,109291,"19/11/2024 8:02 AM",FP/PW/RF/FACE,3,"19/11/2024 08:02:00"
206214,206214,"19/11/2024 8:02 AM",FP/PW/RF/FACE,3,"19/11/2024 08:02:00"
201703,201703,"19/11/2024 8:05 AM",FP/PW/RF/FACE,3,"19/11/2024 08:05:00"
146462,146462,"19/11/2024 8:06 AM",FP/PW/RF/FACE,3,"19/11/2024 08:06:00"
125383,125383,"19/11/2024 8:08 AM",FP/PW/RF/FACE,3,"19/11/2024 08:08:00"
101347,101347,"19/11/2024 8:08 AM",FP/PW/RF/FACE,3,"19/11/2024 08:08:00"
120745,120745,"19/11/2024 8:12 AM",FP/PW/RF/FACE,3,"19/11/2024 08:12:00"
195383,195383,"19/11/2024 8:17 AM",FP/PW/RF/FACE,3,"19/11/2024 08:17:00"
202913,202913,"19/11/2024 8:39 AM",FP/PW/RF/FACE,3,"19/11/2024 08:39:00"
188852,188852,"19/11/2024 8:43 AM",FP/PW/RF/FACE,3,"19/11/2024 08:43:00"
101130,101130,"20/11/2024 6:51 AM",FP/PW/RF/FACE,3,"20/11/2024 06:51:00"
101781,101781,"20/11/2024 6:54 AM",FP/PW/RF/FACE,3,"20/11/2024 06:54:00"
128063,128063,"20/11/2024 7:42 AM",FP/PW/RF/FACE,3,"20/11/2024 07:42:00"
205412,205412,"20/11/2024 7:42 AM",FP/PW/RF/FACE,3,"20/11/2024 07:42:00"
101907,101907,"20/11/2024 7:42 AM",FP/PW/RF/FACE,3,"20/11/2024 07:42:00"
205386,205386,"20/11/2024 7:42 AM",FP/PW/RF/FACE,3,"20/11/2024 07:42:00"
167253,167253,"20/11/2024 7:43 AM",FP/PW/RF/FACE,3,"20/11/2024 07:43:00"
210008,210008,"20/11/2024 7:43 AM",FP/PW/RF/FACE,3,"20/11/2024 07:43:00"
101800,101800,"20/11/2024 7:45 AM",FP/PW/RF/FACE,3,"20/11/2024 07:45:00"
197005,197005,"20/11/2024 7:45 AM",FP/PW/RF/FACE,3,"20/11/2024 07:45:00"
199683,199683,"20/11/2024 7:45 AM",FP/PW/RF/FACE,3,"20/11/2024 07:45:00"
205879,205879,"20/11/2024 7:45 AM",FP/PW/RF/FACE,3,"20/11/2024 07:45:00"
201703,201703,"20/11/2024 7:47 AM",FP/PW/RF/FACE,3,"20/11/2024 07:47:00"
210005,210005,"20/11/2024 7:47 AM",FP/PW/RF/FACE,3,"20/11/2024 07:47:00"
125375,125375,"20/11/2024 7:47 AM",FP/PW/RF/FACE,3,"20/11/2024 07:47:00"
146677,146677,"20/11/2024 7:47 AM",FP/PW/RF/FACE,3,"20/11/2024 07:47:00"
101855,101855,"20/11/2024 7:48 AM",FP/PW/RF/FACE,3,"20/11/2024 07:48:00"
101887,101887,"20/11/2024 7:48 AM",FP/PW/RF/FACE,3,"20/11/2024 07:48:00"
100222,100222,"20/11/2024 7:49 AM",FP/PW/RF/FACE,3,"20/11/2024 07:49:00"
197608,197608,"20/11/2024 7:50 AM",FP/PW/RF/FACE,3,"20/11/2024 07:50:00"
197006,197006,"20/11/2024 7:50 AM",FP/PW/RF/FACE,3,"20/11/2024 07:50:00"
210006,210006,"20/11/2024 7:51 AM",FP/PW/RF/FACE,3,"20/11/2024 07:51:00"
210001,210001,"20/11/2024 7:51 AM",FP/PW/RF/FACE,3,"20/11/2024 07:51:00"
101853,101853,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
191973,191973,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
187247,187247,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
125379,125379,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
101041,101041,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
101600,101600,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
118820,118820,"20/11/2024 7:52 AM",FP/PW/RF/FACE,3,"20/11/2024 07:52:00"
101829,101829,"20/11/2024 7:53 AM",FP/PW/RF/FACE,3,"20/11/2024 07:53:00"
100975,100975,"20/11/2024 7:54 AM",FP/PW/RF/FACE,3,"20/11/2024 07:54:00"
101235,101235,"20/11/2024 7:54 AM",FP/PW/RF/FACE,3,"20/11/2024 07:54:00"
201708,201708,"20/11/2024 7:55 AM",FP/PW/RF/FACE,3,"20/11/2024 07:55:00"
101919,101919,"20/11/2024 7:55 AM",FP/PW/RF/FACE,3,"20/11/2024 07:55:00"
210009,210009,"20/11/2024 7:55 AM",FP/PW/RF/FACE,3,"20/11/2024 07:55:00"
153872,153872,"20/11/2024 7:55 AM",FP/PW/RF/FACE,3,"20/11/2024 07:55:00"
101941,101941,"20/11/2024 7:55 AM",FP/PW/RF/FACE,3,"20/11/2024 07:55:00"
205878,205878,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
101909,101909,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
142617,142617,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
125376,125376,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
205315,205315,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
168338,168338,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
197004,197004,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
117912,117912,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
203210,203210,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
128972,128972,"20/11/2024 7:56 AM",FP/PW/RF/FACE,3,"20/11/2024 07:56:00"
204010,204010,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
199860,199860,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
101908,101908,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
101754,101754,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
109291,109291,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
101719,101719,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
206214,206214,"20/11/2024 7:58 AM",FP/PW/RF/FACE,3,"20/11/2024 07:58:00"
100893,100893,"20/11/2024 7:59 AM",FP/PW/RF/FACE,3,"20/11/2024 07:59:00"
148119,148119,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
210007,210007,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
187148,187148,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
100926,100926,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
205316,205316,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
197553,197553,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
201706,201706,"20/11/2024 8:00 AM",FP/PW/RF/FACE,3,"20/11/2024 08:00:00"
184472,184472,"20/11/2024 8:01 AM",FP/PW/RF/FACE,3,"20/11/2024 08:01:00"
201707,201707,"20/11/2024 8:02 AM",FP/PW/RF/FACE,3,"20/11/2024 08:02:00"
125383,125383,"20/11/2024 8:02 AM",FP/PW/RF/FACE,3,"20/11/2024 08:02:00"
210010,210010,"20/11/2024 8:02 AM",FP/PW/RF/FACE,3,"20/11/2024 08:02:00"
101495,101495,"20/11/2024 8:02 AM",FP/PW/RF/FACE,3,"20/11/2024 08:02:00"
100219,100219,"20/11/2024 8:02 AM",FP/PW/RF/FACE,3,"20/11/2024 08:02:00"
101964,101964,"20/11/2024 8:04 AM",FP/PW/RF/FACE,3,"20/11/2024 08:04:00"
101494,101494,"20/11/2024 8:04 AM",FP/PW/RF/FACE,3,"20/11/2024 08:04:00"
101848,101848,"20/11/2024 8:05 AM",FP/PW/RF/FACE,3,"20/11/2024 08:05:00"
101347,101347,"20/11/2024 8:06 AM",FP/PW/RF/FACE,3,"20/11/2024 08:06:00"
146462,146462,"20/11/2024 8:07 AM",FP/PW/RF/FACE,3,"20/11/2024 08:07:00"
195383,195383,"20/11/2024 8:10 AM",FP/PW/RF/FACE,3,"20/11/2024 08:10:00"
197310,197310,"20/11/2024 8:11 AM",FP/PW/RF/FACE,3,"20/11/2024 08:11:00"
120745,120745,"20/11/2024 8:23 AM",FP/PW/RF/FACE,3,"20/11/2024 08:23:00"
202913,202913,"20/11/2024 8:29 AM",FP/PW/RF/FACE,3,"20/11/2024 08:29:00"
199723,199723,"20/11/2024 10:51 AM",FP/PW/RF/FACE,3,"20/11/2024 10:51:00"
101130,101130,"21/11/2024 6:47 AM",FP/PW/RF/FACE,3,"21/11/2024 06:47:00"
101781,101781,"21/11/2024 6:47 AM",FP/PW/RF/FACE,3,"21/11/2024 06:47:00"
101907,101907,"21/11/2024 7:42 AM",FP/PW/RF/FACE,3,"21/11/2024 07:42:00"
205412,205412,"21/11/2024 7:43 AM",FP/PW/RF/FACE,3,"21/11/2024 07:43:00"
210008,210008,"21/11/2024 7:43 AM",FP/PW/RF/FACE,3,"21/11/2024 07:43:00"
210001,210001,"21/11/2024 7:43 AM",FP/PW/RF/FACE,3,"21/11/2024 07:43:00"
167253,167253,"21/11/2024 7:43 AM",FP/PW/RF/FACE,3,"21/11/2024 07:43:00"
199683,199683,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
101800,101800,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
146677,146677,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
197005,197005,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
128063,128063,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
205879,205879,"21/11/2024 7:44 AM",FP/PW/RF/FACE,3,"21/11/2024 07:44:00"
125379,125379,"21/11/2024 7:45 AM",FP/PW/RF/FACE,3,"21/11/2024 07:45:00"
101941,101941,"21/11/2024 7:47 AM",FP/PW/RF/FACE,3,"21/11/2024 07:47:00"
197006,197006,"21/11/2024 7:48 AM",FP/PW/RF/FACE,3,"21/11/2024 07:48:00"
